id,dateSubmitted,employeeId,employeeName,problem,category,department,proposedSolution,status,implementationDate,createDate,createUserId,modifyDate,modifyUserId,deleted,deleteUserId,deleteDate
8393,2024-03-16 00:00:00,1668,David Wilson,Unable to access shared company drive,2,Operations,Assign more staff to handle customer service during peak hours,3,2020-11-20 00:00:00,2024-03-16 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8394,2024-03-16 00:00:00,1538,James Harris,Cannot log into company CRM system,2,HR,Implement an email template for quick replies,3,2021-9-25 00:00:00,2024-03-16 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8395,2024-03-17 00:00:00,1538,James Harris,Cannot log into company CRM system,1,QA,Clear cache and run a disk cleanup utility,2,NULL,2024-03-17 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8396,2024-03-17 00:00:00,1290,Emily Johnson,Missed deadline due to lack of resources,4,QA,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,5,NULL,2024-03-17 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8397,2024-03-17 00:00:00,1874,Jessica Lee,Team communication is unclear,3,Operations,Reset the password and check internet connectivity,1,NULL,2024-03-17 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8398,2024-03-17 00:00:00,1874,Jessica Lee,Emails not syncing across devices,3,QA,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2024-03-17 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8399,2024-03-18 00:00:00,1538,James Harris,Confusion with new company software,5,Finance,Implement an email template for quick replies,2,NULL,2024-03-18 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8400,2024-03-18 00:00:00,1961,Michael Brown,Emails not syncing across devices,1,Design,Restart printer and check network settings,5,NULL,2024-03-18 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8401,2024-03-18 00:00:00,1917,John Smith,Employee absence without notice,1,Operations,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,3,2023-4-28 00:00:00,2024-03-18 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8402,2024-03-18 00:00:00,1290,Emily Johnson,Slow response times for customer emails,5,Engineering,Clear cache and run a disk cleanup utility,5,NULL,2024-03-18 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8403,2024-03-18 00:00:00,1290,Emily Johnson,Slow response times for customer emails,3,Engineering,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,1,NULL,2024-03-18 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8404,2024-03-18 00:00:00,1961,Michael Brown,Cannot log into company CRM system,4,Design,Restart the system and check network settings,5,NULL,2024-03-18 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8405,2024-03-19 00:00:00,1284,Sarah Davis,Unable to access shared company drive,4,HR,Request additional resources from the project manager and adjust the timeline,5,NULL,2024-03-19 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8406,2024-03-19 00:00:00,1961,Michael Brown,Computer running slow,4,HR,Restart printer and check network settings,2,NULL,2024-03-19 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8407,2024-03-19 00:00:00,1284,Sarah Davis,Printer not connecting to the network,3,Design,Schedule a training session for all employees,4,NULL,2024-03-19 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8408,2024-03-19 00:00:00,1668,David Wilson,Printer not connecting to the network,1,Engineering,Set up a reminder system for employees to notify HR of absences in advance,1,NULL,2024-03-19 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8409,2024-03-19 00:00:00,1874,Jessica Lee,Customer service queries piling up,5,Finance,Automate data entry using a workflow management tool,2,NULL,2024-03-19 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8410,2024-03-19 00:00:00,1874,Jessica Lee,Manual data entry errors,3,Operations,Reconfigure email settings and ensure synchronization is enabled,3,2022-2-11 00:00:00,2024-03-19 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8411,2024-03-20 00:00:00,1961,Michael Brown,Employee absence without notice,2,Design,Implement an email template for quick replies,1,NULL,2024-03-20 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8412,2024-03-20 00:00:00,1668,David Wilson,Manual data entry errors,3,QA,Check backup and retrieve from last sync,3,2021-1-25 00:00:00,2024-03-20 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8413,2024-03-20 00:00:00,1284,Sarah Davis,Missing important files from project folder,5,HR,Set up a reminder system for employees to notify HR of absences in advance,4,NULL,2024-03-20 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8414,2024-03-20 00:00:00,1668,David Wilson,Printer not connecting to the network,3,Finance,Restart printer and check network settings,4,NULL,2024-03-20 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8415,2024-03-20 00:00:00,1961,Michael Brown,Cannot log into company CRM system,2,Design,Implement an email template for quick replies,2,NULL,2024-03-20 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8416,2024-03-20 00:00:00,1290,Emily Johnson,Computer running slow,1,Operations,Automate data entry using a workflow management tool,4,NULL,2024-03-20 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8417,2024-03-20 00:00:00,1290,Emily Johnson,Slow response times for customer emails,2,QA,Set up a reminder system for employees to notify HR of absences in advance,1,NULL,2024-03-20 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8418,2024-03-20 00:00:00,1290,Emily Johnson,Computer running slow,3,Engineering,Implement a clear communication plan using project management tools,5,NULL,2024-03-20 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8419,2024-03-20 00:00:00,1874,Jessica Lee,Manual data entry errors,3,Design,Request additional resources from the project manager and adjust the timeline,3,2020-4-22 00:00:00,2024-03-20 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8420,2024-03-21 00:00:00,1538,James Harris,Emails not syncing across devices,4,QA,Restart the system and check network settings,4,NULL,2024-03-21 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8421,2024-03-21 00:00:00,1290,Emily Johnson,Team communication is unclear,4,Finance,Assign more staff to handle customer service during peak hours,2,NULL,2024-03-21 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8422,2024-03-21 00:00:00,1538,James Harris,Emails not syncing across devices,2,Design,Restart the system and check network settings,3,2023-12-22 00:00:00,2024-03-21 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8423,2024-03-21 00:00:00,1874,Jessica Lee,Confusion with new company software,4,Design,Implement a clear communication plan using project management tools,1,NULL,2024-03-21 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8424,2024-03-22 00:00:00,1284,Sarah Davis,Cannot log into company CRM system,1,HR,Restart the system and check network settings,3,2021-2-13 00:00:00,2024-03-22 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8425,2024-03-22 00:00:00,1538,James Harris,Team communication is unclear,5,Engineering,Implement an email template for quick replies,3,2024-2-19 00:00:00,2024-03-22 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8426,2024-03-22 00:00:00,1668,David Wilson,Printer not connecting to the network,4,Finance,Assign more staff to handle customer service during peak hours,4,NULL,2024-03-22 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8427,2024-03-22 00:00:00,1874,Jessica Lee,Employee burnout from overwork,2,Design,Reconfigure email settings and ensure synchronization is enabled,5,NULL,2024-03-22 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8428,2024-03-22 00:00:00,1961,Michael Brown,Manual data entry errors,4,Design,Assign more staff to handle customer service during peak hours,5,NULL,2024-03-22 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8429,2024-03-22 00:00:00,1961,Michael Brown,Printer not connecting to the network,3,QA,Restart printer and check network settings,4,NULL,2024-03-22 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8430,2024-03-23 00:00:00,1538,James Harris,Missing important files from project folder,2,Operations,Reconfigure email settings and ensure synchronization is enabled,4,NULL,2024-03-23 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8431,2024-03-23 00:00:00,1668,David Wilson,Printer not connecting to the network,3,Design,Reset the password and check internet connectivity,5,NULL,2024-03-23 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8432,2024-03-23 00:00:00,1538,James Harris,Lack of collaboration on shared projects,4,Design,Set up a reminder system for employees to notify HR of absences in advance,1,NULL,2024-03-23 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8433,2024-03-23 00:00:00,1874,Jessica Lee,Lack of collaboration on shared projects,1,Operations,Assign more staff to handle customer service during peak hours,5,NULL,2024-03-23 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8434,2024-03-23 00:00:00,1917,John Smith,Missed deadline due to lack of resources,5,QA,Restart the system and check network settings,5,NULL,2024-03-23 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8435,2024-03-23 00:00:00,1284,Sarah Davis,Manual data entry errors,3,HR,Reconfigure email settings and ensure synchronization is enabled,4,NULL,2024-03-23 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8436,2024-03-23 00:00:00,1538,James Harris,Slow response times for customer emails,1,Design,Implement an email template for quick replies,2,NULL,2024-03-23 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8437,2024-03-23 00:00:00,1917,John Smith,Printer not connecting to the network,5,Engineering,Implement an email template for quick replies,3,2024-6-17 00:00:00,2024-03-23 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8438,2024-03-23 00:00:00,1668,David Wilson,Unable to access shared company drive,5,Operations,Implement an email template for quick replies,4,NULL,2024-03-23 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8439,2024-03-23 00:00:00,1290,Emily Johnson,Customer service queries piling up,2,Design,Reconfigure email settings and ensure synchronization is enabled,5,NULL,2024-03-23 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8440,2024-03-23 00:00:00,1961,Michael Brown,Lack of collaboration on shared projects,5,Finance,Reconfigure email settings and ensure synchronization is enabled,2,NULL,2024-03-23 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8441,2024-03-24 00:00:00,1961,Michael Brown,Printer not connecting to the network,2,Operations,Check permissions on the shared folder and ensure everyone has the correct access,2,NULL,2024-03-24 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8442,2024-03-24 00:00:00,1538,James Harris,Slow response times for customer emails,3,Engineering,Set up a reminder system for employees to notify HR of absences in advance,1,NULL,2024-03-24 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8443,2024-03-24 00:00:00,1961,Michael Brown,Computer running slow,3,Finance,Restart the system and check network settings,5,NULL,2024-03-24 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8444,2024-03-24 00:00:00,1917,John Smith,Employee burnout from overwork,3,Engineering,Request additional resources from the project manager and adjust the timeline,5,NULL,2024-03-24 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8445,2024-03-24 00:00:00,1290,Emily Johnson,Slow response times for customer emails,1,QA,Monitor workloads and encourage regular breaks and time-off,4,NULL,2024-03-24 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8446,2024-03-25 00:00:00,1290,Emily Johnson,Employee burnout from overwork,4,Finance,Set up a reminder system for employees to notify HR of absences in advance,4,NULL,2024-03-25 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8447,2024-03-25 00:00:00,1538,James Harris,Slow response times for customer emails,2,Design,Schedule a training session for all employees,2,NULL,2024-03-25 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8448,2024-03-25 00:00:00,1668,David Wilson,Slow response times for customer emails,5,Engineering,Request additional resources from the project manager and adjust the timeline,3,2020-7-9 00:00:00,2024-03-25 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8449,2024-03-25 00:00:00,1874,Jessica Lee,Employee absence without notice,2,Engineering,Assign more staff to handle customer service during peak hours,3,2020-5-28 00:00:00,2024-03-25 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8450,2024-03-25 00:00:00,1290,Emily Johnson,Lack of collaboration on shared projects,1,Design,Restart printer and check network settings,2,NULL,2024-03-25 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8451,2024-03-25 00:00:00,1961,Michael Brown,Missed deadline due to lack of resources,3,QA,Request additional resources from the project manager and adjust the timeline,4,NULL,2024-03-25 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8452,2024-03-26 00:00:00,1961,Michael Brown,Employee absence without notice,5,QA,Automate data entry using a workflow management tool,4,NULL,2024-03-26 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8453,2024-03-26 00:00:00,1668,David Wilson,Unable to access shared company drive,1,Design,Clear cache and run a disk cleanup utility,4,NULL,2024-03-26 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8454,2024-03-26 00:00:00,1290,Emily Johnson,Missed deadline due to lack of resources,1,QA,Assign more staff to handle customer service during peak hours,4,NULL,2024-03-26 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8455,2024-03-26 00:00:00,1290,Emily Johnson,Unable to access shared company drive,5,Operations,Check backup and retrieve from last sync,1,NULL,2024-03-26 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8456,2024-03-26 00:00:00,1917,John Smith,Cannot log into company CRM system,4,Finance,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,3,2022-9-23 00:00:00,2024-03-26 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8457,2024-03-26 00:00:00,1874,Jessica Lee,Employee absence without notice,3,Operations,Check permissions on the shared folder and ensure everyone has the correct access,2,NULL,2024-03-26 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8458,2024-03-26 00:00:00,1917,John Smith,Computer running slow,4,Engineering,Schedule a training session for all employees,5,NULL,2024-03-26 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8459,2024-03-26 00:00:00,1917,John Smith,Emails not syncing across devices,1,HR,Automate data entry using a workflow management tool,3,2022-8-1 00:00:00,2024-03-26 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8460,2024-03-26 00:00:00,1284,Sarah Davis,Printer not connecting to the network,2,Finance,Assign more staff to handle customer service during peak hours,1,NULL,2024-03-26 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8461,2024-03-27 00:00:00,1290,Emily Johnson,Unable to access shared company drive,4,Operations,Automate data entry using a workflow management tool,4,NULL,2024-03-27 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8462,2024-03-27 00:00:00,1668,David Wilson,Manual data entry errors,2,Operations,Schedule a training session for all employees,5,NULL,2024-03-27 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8463,2024-03-27 00:00:00,1284,Sarah Davis,Slow response times for customer emails,2,Design,Implement a clear communication plan using project management tools,2,NULL,2024-03-27 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8464,2024-03-27 00:00:00,1917,John Smith,Emails not syncing across devices,2,Engineering,Monitor workloads and encourage regular breaks and time-off,2,NULL,2024-03-27 00:00:00,6,NULL,NULL,NULL,NULL,NULL
8465,2024-03-28 00:00:00,1961,Michael Brown,Emails not syncing across devices,2,QA,Monitor workloads and encourage regular breaks and time-off,3,2021-9-18 00:00:00,2024-03-28 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8466,2024-03-28 00:00:00,1668,David Wilson,Customer service queries piling up,2,HR,Restart printer and check network settings,4,NULL,2024-03-28 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8467,2024-03-28 00:00:00,1290,Emily Johnson,Cannot log into company CRM system,3,Engineering,Automate data entry using a workflow management tool,2,NULL,2024-03-28 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8468,2024-03-28 00:00:00,1961,Michael Brown,Printer not connecting to the network,5,Operations,Restart the system and check network settings,1,NULL,2024-03-28 00:00:00,7,NULL,NULL,NULL,NULL,NULL
8469,2024-03-28 00:00:00,1284,Sarah Davis,Cannot log into company CRM system,4,QA,Check backup and retrieve from last sync,1,NULL,2024-03-28 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8470,2024-03-28 00:00:00,1284,Sarah Davis,Employee absence without notice,3,Operations,Restart printer and check network settings,5,NULL,2024-03-28 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8471,2024-03-28 00:00:00,1668,David Wilson,Confusion with new company software,1,HR,Clear cache and run a disk cleanup utility,1,NULL,2024-03-28 00:00:00,4,NULL,NULL,NULL,NULL,NULL
8472,2024-03-28 00:00:00,1874,Jessica Lee,Manual data entry errors,2,Operations,Restart the system and check network settings,2,NULL,2024-03-28 00:00:00,5,NULL,NULL,NULL,NULL,NULL
8473,2024-03-28 00:00:00,1538,James Harris,Cannot log into company CRM system,4,Engineering,Implement an email template for quick replies,5,NULL,2024-03-28 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8474,2024-04-01 00:00:00,1284,Sarah Davis,Emails not syncing across devices,4,Design,Check permissions on the shared folder and ensure everyone has the correct access,3,2022-7-9 00:00:00,2024-04-01 00:00:00,1,NULL,NULL,NULL,NULL,NULL
8475,2024-04-01 00:00:00,1290,Emily Johnson,Missing important files from project folder,3,Engineering,Assign more staff to handle customer service during peak hours,4,NULL,2024-04-01 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8476,2024-04-01 00:00:00,1290,Emily Johnson,Slow response times for customer emails,4,Finance,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2024-04-01 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8477,2024-04-01 00:00:00,1538,James Harris,Manual data entry errors,2,Operations,Automate data entry using a workflow management tool,3,2021-12-2 00:00:00,2024-04-01 00:00:00,3,NULL,NULL,NULL,NULL,NULL
8478,2024-04-01 00:00:00,1290,Emily Johnson,Missing important files from project folder,5,HR,Reset the password and check internet connectivity,4,NULL,2024-04-01 00:00:00,2,NULL,NULL,NULL,NULL,NULL
8479,2024-04-02 00:00:00,1961,Michael Brown,Slow response times for customer emails,2,Finance,Schedule a training session for all employees,2,NULL,2024-04-02 00:00:00,7,NULL,NULL,NULL,NULL,NULL
